,itemList
1,sausage,whole milk,semi-finished bread,yogurt
2,whole milk,pastry,salty snack
6804,pork,male cosmetics,pastry,chewing gum,brandy
6805,baking powder,soda,beverages
6806,tropical fruit,root vegetables
6807,bottled water,photo/film
6808,whole milk,whole milk
6809,tropical fruit,soda
6810,shopping bags,salty snack
6811,salty snack,shopping bags
6812,pastry,napkins
6813,yogurt,frozen vegetables,waffles
6814,pip fruit,frozen fish,cling film/bags
6815,pork,tropical fruit,whole milk,chewing gum
6816,sausage,whole milk
6817,photo/film,frozen potato products
6818,frankfurter,whole milk
6819,mustard,curd cheese
6820,soda,whisky
6821,sausage,root vegetables
6822,frankfurter,other vegetables
6823,citrus fruit,whole milk
6824,bottled beer,beef,domestic eggs,whipped/sour cream,shopping bags,newspapers
6825,meat,curd
6826,pork,soda
6827,beef,frankfurter,chewing gum,margarine,chewing gum,detergent
6828,pip fruit,candles
6829,hamburger meat,rolls/buns
6830,sausage,bottled beer
6831,citrus fruit,sausage,rolls/buns,frozen potato products
6832,canned beer,salty snack,soda
6833,frankfurter,frozen dessert
6834,pip fruit,soda
6835,fruit/vegetable juice,margarine
6836,soda,sliced cheese,butter
6837,other vegetables,frozen vegetables
6838,curd,newspapers
6839,whole milk,newspapers
6840,sausage,meat spreads,domestic eggs
6841,specialty chocolate,bottled water
6842,citrus fruit,beef,whipped/sour cream,other vegetables
6843,sliced cheese,shopping bags
6844,newspapers,yogurt,napkins
6845,other vegetables,soda,yogurt
6846,beef,cream cheese 
6847,citrus fruit,ham,onions,yogurt,pasta,newspapers
6848,rolls/buns,whole milk
6849,root vegetables,rolls/buns
6850,brandy,specialty bar,chocolate
6851,rolls/buns,shopping bags
6852,whole milk,cream cheese 
6853,domestic eggs,bottled water
6854,whole milk,shopping bags
6855,meat,root vegetables
6856,UHT-milk,butter milk,napkins
6857,tropical fruit,butter
6858,UHT-milk,berries,shopping bags
6859,brandy,soap,chewing gum
6860,dessert,soda
6861,rolls/buns,citrus fruit
6862,whole milk,yogurt
6863,frozen dessert,bottled water
6864,rolls/buns,bottled water,vinegar
6865,pastry,berries
6866,liver loaf,waffles
6867,soda,napkins,specialty chocolate
6868,beef,red/blush wine
6869,beef,whole milk,candy
6870,pork,rolls/buns
6871,beverages,curd
6872,butter,yogurt
6873,frankfurter,butter
6874,photo/film,cat food
6875,other vegetables,frozen meals,rolls/buns,canned beer,white bread
6876,finished products,domestic eggs
6877,beef,soda
6878,sausage,whole milk
6879,rum,rolls/buns
6880,pip fruit,onions,domestic eggs
6881,rolls/buns,canned vegetables
6882,whole milk,pasta
6883,tropical fruit,whipped/sour cream
6884,other vegetables,processed cheese
6885,sliced cheese,frozen chicken
6886,whipped/sour cream,instant coffee
6887,other vegetables,liquor
6888,canned fish,shopping bags
6889,soups,margarine
6890,rolls/buns,processed cheese
6891,ham,yogurt
6892,whipped/sour cream,chicken
6893,canned beer,white bread
6894,hamburger meat,spices,chocolate
6895,butter,bottled water
6896,chicken,pasta
6897,UHT-milk,herbs,newspapers
6898,pork,yogurt
6899,pip fruit,sauces
6900,bottled water,napkins
6901,sausage,brown bread
6902,pip fruit,root vegetables
6903,organic sausage,UHT-milk
6904,rolls/buns,rolls/buns
6905,whole milk,finished products,beef
6906,whole milk,white bread,canned beer,brown bread,fruit/vegetable juice
6907,herbs,specialty chocolate,red/blush wine,salad dressing
6908,other vegetables,bottled beer
6909,tropical fruit,onions
6910,rolls/buns,misc. beverages
6911,rolls/buns,other vegetables,curd,spread cheese,candles
6912,canned beer,napkins
6913,butter,bottled beer,canned beer,chewing gum,fruit/vegetable juice
6914,bottled beer,whipped/sour cream
6915,citrus fruit,whipped/sour cream
6916,tropical fruit,UHT-milk,candy
6917,other vegetables,semi-finished bread
6918,coffee,other vegetables,candy,whole milk
6919,rolls/buns,napkins,bottled beer
6920,berries,pip fruit
6921,rolls/buns,shopping bags
6922,sausage,frankfurter,herbs,rice
6923,canned beer,organic products,whole milk,frozen dessert,misc. beverages
6924,rolls/buns,hygiene articles
6925,sausage,soda
6926,other vegetables,soda
6927,whole milk,cat food,processed cheese,rolls/buns
6928,yogurt,coffee
6929,tropical fruit,UHT-milk
6930,meat,other vegetables
6931,instant coffee,sparkling wine
6932,yogurt,whipped/sour cream
6933,pip fruit,newspapers,fruit/vegetable juice
6934,root vegetables,tropical fruit
6935,whole milk,tropical fruit,liquor (appetizer),soda
6936,beef,coffee
6937,meat,waffles
6938,grapes,packaged fruit/vegetables,detergent
6939,grapes,herbs
6940,brown bread,processed cheese
6941,sausage,shopping bags,light bulbs
6942,other vegetables,chocolate
6943,tropical fruit,yogurt,bottled water
6944,flower soil/fertilizer,waffles
6945,root vegetables,flower (seeds)
6946,beef,butter
6947,pastry,whole milk
6948,meat,tropical fruit
6949,whole milk,pastry
6950,whole milk,tropical fruit
6951,dessert,whole milk,whole milk,domestic eggs
6952,kitchen towels,shopping bags
6953,misc. beverages,long life bakery product
6954,bottled water,soda
6955,chocolate,whipped/sour cream,bottled beer
6956,hamburger meat,tidbits
6957,frankfurter,bottled beer
6958,beverages,shopping bags
6959,popcorn,dishes,whole milk
6960,citrus fruit,tropical fruit
6961,berries,other vegetables,fruit/vegetable juice
6962,pot plants,soda
6963,oil,pork,other vegetables,frozen meals
6964,root vegetables,processed cheese
6965,curd,whole milk
6966,other vegetables,salty snack
6967,whole milk,bottled water,chicken,citrus fruit,canned vegetables
6968,turkey,soft cheese,other vegetables,canned beer
6969,chicken,bottled water
6970,butter,shopping bags
6971,soda,salty snack
6972,pastry,oil,potato products
6973,beef,yogurt
6974,salt,semi-finished bread
6975,citrus fruit,pickled vegetables
6976,waffles,pip fruit,whole milk,beef,yogurt
6977,pork,hamburger meat
6978,soda,other vegetables,chocolate
6979,bottled water,bottled beer,brown bread
6980,cream cheese ,bottled water
6981,beef,tropical fruit,root vegetables,whole milk,cream cheese ,newspapers
6982,whole milk,curd,yogurt
6983,pork,yogurt
6984,tropical fruit,whole milk
6985,chicken,whole milk,specialty bar
6986,white bread,hamburger meat,pastry,frozen meals
6987,beef,beef
6988,whole milk,dessert
6989,hamburger meat,root vegetables
6990,newspapers,roll products 
6991,root vegetables,yogurt
6992,whole milk,domestic eggs
6993,liquor (appetizer),whole milk
6994,onions,tropical fruit,shopping bags,other vegetables
6995,other vegetables,whipped/sour cream
6996,whole milk,cake bar
6997,photo/film,liquor (appetizer)
6998,rolls/buns,whole milk,frozen vegetables,newspapers
6999,whole milk,detergent,soda
7000,soda,citrus fruit,rolls/buns
7001,sausage,hygiene articles,ice cream
7002,pip fruit,butter,whole milk,other vegetables
7003,sausage,bottled beer,onions,other vegetables,soda
7004,soda,frankfurter,bottled water,chicken
7005,whole milk,soda
7006,zwieback,soda,curd
7007,brown bread,herbs
7008,sausage,other vegetables
7009,tropical fruit,chewing gum
7010,whole milk,shopping bags
7011,sausage,fruit/vegetable juice,coffee
7012,other vegetables,pip fruit,fruit/vegetable juice
7013,pip fruit,tropical fruit,waffles,root vegetables
7014,frozen meals,mustard
7015,whipped/sour cream,pastry
7016,rolls/buns,bottled water
7017,hair spray,chocolate,rolls/buns
7018,liver loaf,whipped/sour cream
7019,frankfurter,newspapers
7020,dessert,herbs,detergent,artif. sweetener
7021,whole milk,spread cheese
7022,liver loaf,onions
7023,tropical fruit,soda
7024,pork,bottled beer,whole milk,margarine
7025,butter milk,canned vegetables
7026,domestic eggs,margarine
7027,berries,other vegetables
7028,sliced cheese,other vegetables
7029,citrus fruit,sausage,domestic eggs,citrus fruit,dishes
7030,sausage,chewing gum
7031,hamburger meat,rolls/buns
7032,whipped/sour cream,meat,bottled water,newspapers
7033,oil,yogurt
7034,citrus fruit,butter
7035,frozen vegetables,napkins
7036,UHT-milk,cream cheese 
7037,bottled water,other vegetables
7038,other vegetables,dessert
7039,citrus fruit,hamburger meat,rolls/buns
7040,chicken,bottled water
7041,tropical fruit,whole milk,nut snack,sliced cheese
7042,whole milk,spices,photo/film
7043,butter,long life bakery product
7044,tropical fruit,butter
7045,curd,waffles
7046,waffles,specialty bar
7047,tropical fruit,whole milk
7048,pastry,other vegetables
7049,sausage,soda,other vegetables
7050,flour,brown bread
7051,pip fruit,other vegetables
7052,citrus fruit,yogurt
7053,bottled water,shopping bags,soda,flour
7054,fish,newspapers
7055,root vegetables,liver loaf,white bread,domestic eggs,cream cheese 
7056,sausage,pastry,coffee
7057,soda,pastry
7058,hard cheese,white wine
7059,tropical fruit,citrus fruit
7060,candles,canned fish,oil
7061,grapes,pickled vegetables
7062,other vegetables,rolls/buns
7063,butter,newspapers
7064,long life bakery product,hamburger meat,whole milk
7065,mustard,curd
7066,whole milk,chocolate
7067,zwieback,yogurt
7068,rolls/buns,bottled water
7069,rolls/buns,soda
7070,yogurt,pasta,bottled water
7071,sausage,pastry
7072,frankfurter,canned beer,soda
7073,sausage,fruit/vegetable juice,pot plants
7074,chicken,cling film/bags,rolls/buns
7075,sausage,bottled beer
7076,pastry,bottled water,dishes,whole milk,canned beer
7077,chicken,whole milk
7078,sugar,whole milk,shopping bags
7079,whipped/sour cream,curd
7080,processed cheese,other vegetables
7081,beverages,tropical fruit
7082,domestic eggs,chocolate
7083,whole milk,pastry
7084,tropical fruit,other vegetables
7085,cat food,whole milk,chocolate
7086,tropical fruit,other vegetables
7087,tropical fruit,other vegetables,sugar
7088,sausage,frankfurter,citrus fruit,bottled beer,soda,butter,oil
7089,specialty chocolate,tropical fruit
7090,pip fruit,sweet spreads
7091,root vegetables,flour
7092,pastry,whipped/sour cream,whipped/sour cream,oil
7093,waffles,brown bread
7094,tropical fruit,beef,cream cheese ,frozen vegetables
7095,whole milk,butter
7096,chicken,dessert
7097,chicken,brown bread,bottled beer
7098,coffee,brown bread
7099,frankfurter,cream cheese 
7100,white wine,domestic eggs
7101,candy,domestic eggs
7102,root vegetables,whipped/sour cream,frozen potato products,sugar
7103,sausage,processed cheese
7104,citrus fruit,whole milk
7105,ham,pastry,sugar
7106,margarine,fruit/vegetable juice
7107,canned beer,misc. beverages
7108,pip fruit,yogurt,flour,rolls/buns
7109,organic sausage,yogurt
7110,whole milk,ice cream
7111,sausage,coffee,female sanitary products
7112,frozen fish,whole milk
7113,rolls/buns,specialty chocolate
7114,butter,domestic eggs
7115,sugar,processed cheese
7116,whole milk,whole milk,cat food,canned beer
7117,citrus fruit,yogurt
7118,other vegetables,canned fish
7119,turkey,root vegetables,frozen meals,soda,spread cheese
7120,soda,other vegetables
7121,domestic eggs,butter
7122,whole milk,yogurt
7123,newspapers,coffee
7124,UHT-milk,flower soil/fertilizer,salty snack
7125,beef,candles
7126,pip fruit,soda
7127,chocolate marshmallow,ready soups
7128,chicken,house keeping products
7129,UHT-milk,rolls/buns
7130,yogurt,long life bakery product
7131,grapes,other vegetables,domestic eggs
7132,meat,bottled water
7133,citrus fruit,flour
7134,beef,berries
7135,pickled vegetables,bottled beer
7136,whole milk,whole milk,cleaner
7137,house keeping products,salty snack,semi-finished bread,other vegetables,whole milk,domestic eggs,chocolate marshmallow,whole milk
7138,pastry,frozen vegetables
7139,ham,waffles,processed cheese,hygiene articles
7140,yogurt,rolls/buns
7141,grapes,bottled water,napkins
7142,ham,other vegetables,napkins
7143,whole milk,ham
7144,bottled beer,rolls/buns,ice cream,pastry
7145,bottled water,pip fruit,frozen vegetables
7146,red/blush wine,pork
7147,sausage,bathroom cleaner
7148,rolls/buns,waffles
7149,rolls/buns,curd
7150,pip fruit,candles
7151,canned beer,bottled beer
7152,citrus fruit,beef
7153,margarine,rolls/buns,root vegetables
7154,whole milk,hard cheese
7155,beverages,packaged fruit/vegetables
7156,hard cheese,bottled water,specialty fat
7157,specialty chocolate,frozen vegetables,other vegetables,cream cheese 
7158,yogurt,other vegetables
7159,misc. beverages,coffee
7160,soda,photo/film
7161,pip fruit,onions
7162,yogurt,specialty bar
7163,citrus fruit,sliced cheese,napkins
7164,other vegetables,frozen dessert
7165,rolls/buns,yogurt,sugar
7166,root vegetables,sliced cheese,newspapers,shopping bags
7167,sliced cheese,rolls/buns
7168,male cosmetics,oil
7169,dessert,cake bar
7170,other vegetables,yogurt
7171,frozen vegetables,pot plants,domestic eggs
7172,tropical fruit,herbs,chocolate
7173,citrus fruit,flour
7174,female sanitary products,salt
7175,soda,whole milk,oil
7176,domestic eggs,specialty bar
7177,oil,yogurt
7178,packaged fruit/vegetables,popcorn
7179,frozen vegetables,citrus fruit
7180,jam,house keeping products
7181,rolls/buns,hygiene articles
7182,beverages,fruit/vegetable juice
7183,beef,brown bread,frozen fish
7184,pork,root vegetables
7185,chocolate,frozen fish
7186,frankfurter,frozen meals
7187,cleaner,pastry
7188,yogurt,bathroom cleaner
7189,other vegetables,fruit/vegetable juice,coffee
7190,bottled water,curd
7191,other vegetables,whole milk,soda,oil,pastry,fruit/vegetable juice,newspapers
7192,soda,other vegetables
7193,pip fruit,domestic eggs,seasonal products
7194,whole milk,rolls/buns,waffles
7195,sausage,whole milk,detergent,rolls/buns
7196,sausage,root vegetables,bottled beer,butter,whole milk,newspapers,yogurt
7197,whole milk,tropical fruit,cat food
7198,soda,seasonal products
7199,tropical fruit,pip fruit,herbs,yogurt,bottled water,sweet spreads
7200,root vegetables,whipped/sour cream,chocolate
7201,bottled beer,UHT-milk
7202,whole milk,fruit/vegetable juice
7203,tropical fruit,butter milk
7204,rolls/buns,processed cheese
7205,pastry,bottled water
7206,other vegetables,canned beer,newspapers
7207,whole milk,whipped/sour cream,frozen vegetables
7208,onions,newspapers,newspapers
7209,ham,domestic eggs
7210,pork,rolls/buns
7211,dishes,shopping bags,brown bread,white bread
7212,rolls/buns,pastry
7213,photo/film,chewing gum
7214,dessert,whole milk
7215,sausage,yogurt,dishes
7216,whole milk,other vegetables
7217,whole milk,pasta,whipped/sour cream
7218,curd,butter milk
7219,liquor (appetizer),tropical fruit
7220,bottled water,grapes
7221,root vegetables,whole milk,bottled water,canned vegetables
7222,tropical fruit,bottled water
7223,yogurt,whole milk
7224,citrus fruit,sliced cheese
7225,frankfurter,rolls/buns
7226,canned beer,detergent,root vegetables,root vegetables,butter milk
7227,hamburger meat,other vegetables
7228,bottled water,beverages
7229,whole milk,bottled water
7230,dessert,brown bread
7231,other vegetables,yogurt
7232,rolls/buns,berries
7233,sausage,pork,brown bread,waffles,whole milk,flower (seeds),oil
7234,citrus fruit,cream cheese ,waffles
7235,butter,domestic eggs
7236,whole milk,flower (seeds)
7237,chocolate marshmallow,canned beer
7238,sausage,cocoa drinks
7239,hamburger meat,pastry
7240,tropical fruit,sausage,beef,yogurt,long life bakery product,yogurt,cream cheese ,processed cheese
7241,dog food,bottled beer
7242,frozen vegetables,newspapers
7243,beverages,specialty fat
7244,citrus fruit,frozen meals
7245,chicken,pastry,waffles
7246,chicken,hygiene articles
7247,soda,pip fruit,pasta
7248,onions,white wine
7249,cream cheese ,whipped/sour cream
7250,citrus fruit,margarine
7251,rolls/buns,specialty cheese,domestic eggs
7252,frankfurter,napkins
7253,canned vegetables,white bread
7254,bottled water,cream cheese 
7255,sausage,yogurt
7256,ham,tropical fruit,bottled beer
7257,whole milk,detergent
7258,frankfurter,yogurt
7259,organic sausage,other vegetables,hard cheese,bottled water
7260,yogurt,shopping bags
7261,pork,other vegetables,shopping bags
7262,bottled water,bottled water
7263,semi-finished bread,soda,shopping bags,long life bakery product
7264,frankfurter,whole milk
7265,coffee,bottled water,roll products 
7266,whole milk,margarine
7267,canned beer,other vegetables
7268,liquor,whole milk
7269,citrus fruit,yogurt
7270,curd,domestic eggs
7271,whole milk,frozen vegetables,soda
7272,citrus fruit,bottled beer,butter milk
7273,hamburger meat,whipped/sour cream,sugar,newspapers
7274,canned beer,hygiene articles
7275,sugar,skin care
7276,frankfurter,whole milk,shopping bags,rolls/buns
7277,packaged fruit/vegetables,frozen fruits,rolls/buns
7278,sausage,brown bread
7279,root vegetables,rolls/buns,fruit/vegetable juice
7280,fruit/vegetable juice,soda
7281,canned beer,soda,white bread
7282,tropical fruit,whole milk
7283,hamburger meat,soda,pastry,newspapers
7284,sausage,pastry
7285,sausage,sliced cheese
7286,root vegetables,candles
7287,rolls/buns,bottled water
7288,rolls/buns,chocolate
7289,butter milk,yogurt
7290,soda,other vegetables,frozen vegetables
7291,other vegetables,cream cheese 
7292,shopping bags,other vegetables
7293,frankfurter,bottled beer
7294,sausage,UHT-milk,candles,chewing gum,bottled beer,artif. sweetener,butter
7295,bottled water,bottled beer
7296,frozen vegetables,margarine
7297,fruit/vegetable juice,seasonal products
7298,photo/film,grapes
7299,soda,candy
7300,rolls/buns,hamburger meat
7301,bottled water,chocolate
7302,onions,tropical fruit
7303,butter,softener
7304,frozen meals,canned beer
7305,UHT-milk,shopping bags
7306,other vegetables,berries
7307,finished products,pastry
7308,whole milk,tropical fruit,other vegetables,yogurt,domestic eggs
7309,citrus fruit,salty snack
7310,whipped/sour cream,fruit/vegetable juice
7311,misc. beverages,dishes
7312,berries,tropical fruit,rolls/buns,pastry,rolls/buns,whole milk,frozen vegetables
7313,spread cheese,coffee,domestic eggs
7314,pastry,shopping bags
7315,frankfurter,chocolate,mayonnaise,oil
7316,soda,canned beer,white bread,berries
7317,frankfurter,frozen potato products,newspapers,softener,abrasive cleaner
7318,onions,canned fruit
7319,bottled water,tropical fruit,domestic eggs
7320,root vegetables,brown bread
7321,citrus fruit,long life bakery product
7322,soda,pastry
7323,pickled vegetables,bottled water
7324,citrus fruit,frozen vegetables
7325,oil,male cosmetics
7326,candy,curd
7327,frankfurter,hard cheese
7328,finished products,ice cream,tropical fruit,whole milk
7329,tropical fruit,UHT-milk
7330,dessert,white bread,salty snack,cat food
7331,newspapers,coffee
7332,other vegetables,whole milk,pudding powder,cream cheese 
7333,pork,long life bakery product
7334,yogurt,domestic eggs
7335,canned beer,flower (seeds)
7336,whole milk,oil
7337,soda,shopping bags
7338,packaged fruit/vegetables,waffles
7339,frankfurter,processed cheese
7340,hygiene articles,canned fish
7341,frozen meals,other vegetables
7342,other vegetables,other vegetables,canned fish,chewing gum
7343,turkey,meat,rolls/buns
7344,napkins,cocoa drinks,shopping bags
7345,rolls/buns,fruit/vegetable juice
7346,coffee,hamburger meat
7347,frankfurter,margarine
7348,whole milk,UHT-milk,canned beer,whole milk,coffee,house keeping products,other vegetables,pip fruit
7349,whole milk,white bread,frozen vegetables
7350,napkins,waffles
7351,beverages,soda
7352,yogurt,semi-finished bread,flour
7353,domestic eggs,sliced cheese
7354,berries,whipped/sour cream,bottled water
7355,pastry,waffles
7356,tropical fruit,frozen vegetables
7357,herbs,packaged fruit/vegetables
7358,canned beer,fruit/vegetable juice
7359,rolls/buns,cream cheese 
7360,canned beer,other vegetables,fruit/vegetable juice
7361,root vegetables,flower (seeds)
7362,liver loaf,pasta,grapes,other vegetables
7363,dessert,citrus fruit
7364,newspapers,other vegetables,shopping bags
7365,rolls/buns,UHT-milk
7366,other vegetables,chicken,popcorn,margarine
7367,chicken,other vegetables,pastry,onions
7368,processed cheese,waffles
7369,ham,chicken,condensed milk,other vegetables,whipped/sour cream
7370,sausage,meat,beverages,UHT-milk,frozen dessert,sugar
7371,chewing gum,other vegetables,pip fruit
7372,whole milk,hygiene articles
7373,pasta,pot plants,liquor
7374,domestic eggs,domestic eggs
7375,rum,onions
7376,sausage,sliced cheese,ice cream,long life bakery product
7377,pip fruit,whole milk
7378,other vegetables,bottled beer,cleaner
7379,bottled beer,butter milk
7380,whole milk,shopping bags
7381,onions,whole milk
7382,fruit/vegetable juice,canned beer
7383,UHT-milk,whole milk
7384,whole milk,chocolate,pickled vegetables
7385,coffee,sugar
7386,canned beer,soda
7387,rolls/buns,hard cheese
7388,tropical fruit,margarine
7389,citrus fruit,frankfurter,yogurt,ice cream
7390,flour,soda
7391,tropical fruit,specialty chocolate
7392,whole milk,pickled vegetables,soda
7393,canned beer,pastry
7394,citrus fruit,mustard
7395,butter,cake bar,ice cream,fruit/vegetable juice
7396,tropical fruit,chicken,soda,soda
7397,citrus fruit,whole milk
7398,whole milk,soda
7399,UHT-milk,newspapers,bottled water
7400,sausage,other vegetables,chicken,waffles,root vegetables,bottled beer,butter,whipped/sour cream
7401,margarine,whole milk
7402,pork,other vegetables
7403,misc. beverages,coffee
7404,bottled beer,yogurt
7405,beef,pip fruit
7406,citrus fruit,flour
7407,whole milk,bottled beer
7408,whole milk,pet care,herbs,soda,cat food,whole milk
7409,grapes,meat spreads,domestic eggs
7410,beef,specialty bar
7411,packaged fruit/vegetables,long life bakery product
7412,turkey,kitchen towels
7413,whole milk,chocolate,rolls/buns,brown bread
7414,turkey,curd,sugar
7415,frankfurter,pastry,canned beer,pastry
7416,rolls/buns,long life bakery product
7417,cream cheese ,UHT-milk
7418,root vegetables,soda,waffles
7419,whole milk,root vegetables
7420,UHT-milk,specialty cheese,shopping bags
7421,butter milk,whole milk
7422,tropical fruit,salt
7423,pip fruit,pet care,bottled water
7424,long life bakery product,napkins
7425,other vegetables,butter milk,chewing gum,specialty chocolate
7426,chewing gum,misc. beverages
7427,beef,napkins
7428,onions,domestic eggs,waffles
7429,yogurt,shopping bags
7430,whole milk,yogurt,long life bakery product
7431,curd,curd,rolls/buns
7432,dessert,shopping bags,flour
7433,specialty chocolate,bottled water
7434,domestic eggs,other vegetables
7435,bottled beer,candy
7436,berries,UHT-milk,newspapers
7437,frankfurter,dishes,hygiene articles
7438,coffee,butter milk
7439,whipped/sour cream,house keeping products
7440,canned beer,soda
7441,other vegetables,soda
7442,yogurt,bottled water
7443,fish,specialty chocolate
7444,citrus fruit,shopping bags,tropical fruit,frankfurter,brown bread,rubbing alcohol,domestic eggs,whole milk
7445,canned beer,yogurt,salty snack
7446,grapes,semi-finished bread
7447,sausage,butter milk,meat spreads
7448,margarine,whole milk,white bread
7449,beef,canned beer
7450,fruit/vegetable juice,cat food
7451,sausage,bottled water
7452,whole milk,chicken
7453,hygiene articles,seasonal products
7454,citrus fruit,frozen meals,coffee,seasonal products,yogurt,soups
7455,tropical fruit,snack products
7456,sausage,grapes,light bulbs
7457,chicken,whole milk,white bread,newspapers
7458,citrus fruit,processed cheese
7459,whole milk,newspapers
7460,seasonal products,shopping bags
7461,domestic eggs,soda
7462,whole milk,liquor (appetizer)
7463,tropical fruit,semi-finished bread
7464,citrus fruit,fruit/vegetable juice
7465,specialty chocolate,coffee
7466,beverages,frozen meals
7467,brown bread,newspapers,margarine
7468,waffles,brown bread
7469,other vegetables,margarine
7470,chicken,pork,frozen fish
7471,rolls/buns,yogurt
7472,canned beer,frozen dessert
7473,butter,other vegetables
7474,root vegetables,pip fruit,coffee
7475,canned beer,UHT-milk
7476,sausage,tropical fruit
7477,sausage,canned beer,frozen vegetables,detergent
7478,frankfurter,misc. beverages
7479,yogurt,semi-finished bread
7480,brown bread,flour
7481,root vegetables,sliced cheese
7482,pork,shopping bags,hygiene articles
7483,root vegetables,other vegetables
7484,fruit/vegetable juice,root vegetables
7485,rolls/buns,root vegetables
7486,other vegetables,rolls/buns,frozen meals
7487,whipped/sour cream,salty snack
7488,finished products,rolls/buns
7489,pickled vegetables,frozen vegetables
7490,sugar,bottled water
7491,nuts/prunes,onions
7492,pork,brown bread
7493,whole milk,whole milk
7494,sauces,ice cream
7495,UHT-milk,brown bread
7496,other vegetables,domestic eggs,soap,pastry
7497,bottled beer,root vegetables,hygiene articles
7498,whole milk,rice
7499,ham,root vegetables,margarine,whipped/sour cream
7500,curd cheese,sausage,bottled water,napkins
7501,whipped/sour cream,berries,cream cheese 
7502,sausage,chocolate,newspapers,pastry
7503,tropical fruit,root vegetables
7504,root vegetables,other vegetables
7505,sausage,white bread,coffee
7506,bottled water,root vegetables
7507,ham,bottled water,margarine
7508,frankfurter,long life bakery product,sugar
7509,whipped/sour cream,dish cleaner
7510,other vegetables,pastry
7511,frozen meals,whole milk
7512,hamburger meat,soft cheese
7513,curd,tropical fruit
7514,tropical fruit,packaged fruit/vegetables
7515,canned beer,soda
7516,rolls/buns,root vegetables
7517,dishes,brown bread
7518,butter milk,soda,rolls/buns
7519,other vegetables,pot plants
7520,rolls/buns,bottled beer
7521,condensed milk,fruit/vegetable juice,white wine,specialty fat
7522,chicken,soups,bottled water
7523,root vegetables,onions
7524,other vegetables,soda,fruit/vegetable juice
7525,frankfurter,sliced cheese
7526,butter,canned fish,cream cheese 
7527,chicken,rolls/buns
7528,beef,whipped/sour cream
7529,whole milk,yogurt
7530,onions,hamburger meat
7531,beef,liquor
7532,rolls/buns,root vegetables,bottled beer,yogurt,pickled vegetables
7533,UHT-milk,roll products ,salt
7534,tropical fruit,detergent
7535,misc. beverages,tea
7536,hamburger meat,cat food
7537,turkey,herbs,white bread
7538,citrus fruit,sausage,bottled beer,herbs
7539,citrus fruit,tropical fruit,soda,bottled water
7540,chewing gum,ice cream
7541,soda,domestic eggs,artif. sweetener
7542,butter milk,semi-finished bread
7543,whole milk,candy,semi-finished bread,candy
7544,whipped/sour cream,root vegetables,baking powder
7545,fruit/vegetable juice,berries
7546,sausage,red/blush wine
7547,other vegetables,frozen vegetables
7548,white bread,butter
7549,chicken,whole milk
7550,sausage,long life bakery product,beef,other vegetables,margarine
7551,citrus fruit,yogurt
7552,napkins,cake bar
7553,frankfurter,whole milk
7554,other vegetables,shopping bags
7555,vinegar,dog food
7556,long life bakery product,butter milk
7557,citrus fruit,pastry,dish cleaner
7558,other vegetables,whole milk
7559,curd,whole milk,red/blush wine
7560,rolls/buns,packaged fruit/vegetables
7561,whole milk,specialty bar
7562,pip fruit,fruit/vegetable juice,whipped/sour cream,soda
7563,beef,brown bread
7564,tropical fruit,whole milk,chocolate
7565,frankfurter,bottled beer,other vegetables,bottled beer
7566,bottled water,UHT-milk
7567,frankfurter,domestic eggs
7568,tropical fruit,hard cheese
7569,other vegetables,whole milk
7570,rolls/buns,napkins,ice cream,nut snack
7571,sausage,pip fruit
7572,condensed milk,other vegetables
7573,beef,soap
7574,whipped/sour cream,other vegetables
7575,bottled water,pastry
7576,citrus fruit,rolls/buns
7577,sausage,pastry,whole milk
7578,pastry,candles
7579,male cosmetics,baking powder
7580,misc. beverages,curd
7581,yogurt,bottled beer
7582,frozen fish,sausage,other vegetables,canned beer,yogurt,shopping bags,beverages,chewing gum,canned beer
7583,beef,whole milk,root vegetables,whipped/sour cream,whipped/sour cream,other vegetables
7584,yogurt,whole milk
7585,whole milk,other vegetables,white bread
7586,cling film/bags,ham
7587,rolls/buns,waffles
7588,whole milk,other vegetables,soda,long life bakery product
7589,butter,white bread
7590,pot plants,baking powder
7591,rolls/buns,yogurt
7592,dessert,domestic eggs,candles,whole milk
7593,butter,canned beer
7594,finished products,root vegetables
7595,pip fruit,whole milk
7596,brown bread,frozen meals,cat food,white bread
7597,chocolate marshmallow,whipped/sour cream
7598,other vegetables,berries,organic products
7599,sausage,pip fruit,hard cheese,frozen vegetables
7600,pastry,shopping bags
7601,butter milk,shopping bags,baking powder
7602,whole milk,canned beer,bottled water,bottled beer
7603,curd,other vegetables
7604,other vegetables,whole milk,UHT-milk,other vegetables,frozen meals,whole milk,salty snack
7605,rolls/buns,oil
7606,other vegetables,napkins
7607,pork,frozen potato products,curd cheese
7608,whole milk,root vegetables
7609,beef,soda
7610,sausage,bottled water,brown bread
7611,pastry,UHT-milk
7612,soda,pasta
7613,coffee,other vegetables
7614,soda,whole milk,newspapers,coffee
7615,rolls/buns,shopping bags
7616,frozen meals,bottled beer,root vegetables,potato products
7617,turkey,other vegetables
7618,chicken,chocolate,chewing gum
7619,tropical fruit,coffee,whole milk
7620,dental care,other vegetables,pet care
7621,curd,whipped/sour cream
7622,sausage,whole milk
7623,whole milk,hamburger meat,pip fruit,curd,margarine,instant coffee,misc. beverages
7624,citrus fruit,frozen vegetables
7625,onions,soda
